_id,location_id,location,lng,lat,centreline_type,centreline_id,px,latest_count_date
5521,42001,SWAN AVE AT WEDGEWOOD DR,-79.5461783651452,43.6458030020342,2,13467727,,2021-10-28
5522,42002,ASHBOURNE DR AT SWAN AVE,-79.5447888915109,43.6461196019091,2,13467687,,2021-10-28
5523,42003,GOSWELL RD AT MARTIN GROVE RD,-79.5481653776294,43.6468379604719,2,13467603,,2021-10-28
5524,42004,ASHBOURNE DR AT BURNHAMTHORPE RD,-79.546214888616,43.6494486753326,2,13467190,,2021-10-28
5525,42005,BURNHAMTHORPE RD AT WEDGEWOOD DR,-79.5476287526117,43.6491158816997,2,13467246,,2021-10-28
5526,42006,BERNICE AVE AT PRINCE EDWARD DR S,-79.5008512674932,43.6378358024942,2,13468587,,2021-09-14
5527,42007,MAYPOLE ST AT PAULART DR,-79.5484344716202,43.6345477273993,2,13468999,,2021-09-14
5528,42008,PEMBERTON AVE AT WILLOWDALE AVE,-79.4074666092747,43.7824985265062,2,13445766,,2021-10-02
5529,42009,ASHBURNHAM RD AT GREENLAW AVE,-79.4459128958628,43.6729225992774,2,13463142,,2021-09-16
5530,42010,BLEECKER ST AT WELLESLEY ST E,-79.3737515496341,43.6672711280203,2,13463922,,2021-11-04
5531,42011,HORSHAM AVE AT SENLAC RD,-79.4281480458726,43.7716096092235,2,13447282,,2021-11-03
5532,42012,SENLAC RD AT YORK CEMETERY ENTRANCE,-79.425559966304,43.7659789698946,2,14659535,,2021-11-03
5533,42013,GLEBEHOLME BLVD AT GLEBEMOUNT AVE,-79.3186509733118,43.6870642687675,2,13460285,,2021-11-02
5534,42014,BOWMORE RD AT FAIRMOUNT CRES,-79.3145094839871,43.6770631819402,2,13462102,,2021-11-02
5535,42015,BURNELM DR AT BURNHAMTHORPE RD,-79.5501780992604,43.6485203230516,2,13467357,,2021-10-28
5536,42016,GODDARD ST AT SEARLE AVE,-79.4500350382844,43.7583117591016,2,13449230,,2021-10-27
5537,42017,KENNETH AVE AT NORTON AVE,-79.4091471539874,43.7729318492269,2,13447040,,2021-11-03
5538,42018,BLOOR ST W AT ROXTON RD,-79.4244072174076,43.6622575473508,2,13464859,,2021-09-15
5539,42019,LINSMORE CRES AT QUEENSDALE AVE,-79.3318185704038,43.6867133578739,2,13460381,,2021-10-27
5540,42061,DORIS AVE AT NORTON AVE,-79.4120914277365,43.7724904031472,2,13447107,,2021-11-03
5541,42062,MAXWELL ST AT WILMINGTON AVE,-79.458408106078,43.7654897591358,2,13448237,,2021-10-27
5542,42063,SALEM AVE AT SHANLY ST,-79.4329341219278,43.6637787388113,2,13464634,,2021-12-09
5543,42064,ELDER ST AT MAXWELL ST,-79.4557322860909,43.7660677279144,2,13448146,,2021-10-27
5544,42065,CANDIS DR AT MAXWELL ST,-79.4538195496315,43.7664777758542,2,13448097,,2021-10-27
5545,42066,MAXWELL ST AT SEARLE AVE,-79.4477353047584,43.7588177226729,2,13449144,,2021-10-27
5546,42067,MAXWELL ST AT WATERLOO AVE,-79.4474069111171,43.7580382129739,2,13449257,,2021-10-27
5547,42068,CODSELL AVE AT HOVE ST,-79.4426753875218,43.7580545073222,2,13449251,,2021-10-27
5548,42069,COCKSFIELD AVE AT HOVE ST,-79.4418880329266,43.7561352355275,2,13449516,,2021-10-27
5549,42070,REGAL RD AT WESTMOUNT AVE,-79.440326177014,43.6742448683326,2,13462911,,2021-09-16
5550,42071,CASTLEBAR RD AT CHARTWELL RD,-79.5134377300391,43.6309433112756,2,13469260,,2021-10-27
5551,42072,BAINBRIDGE AVE AT HARLOCK BLVD,-79.4438874963672,43.7493617520197,2,13450543,,2021-10-27
5552,42073,LOGAN AVE AT WESTWOOD AVE,-79.3522537213186,43.6857686644125,2,13460614,,2021-10-27
5553,42259,IMPERIAL ST AT YONGE ST,-79.3969094005543,43.6997866144452,2,13458192,,2022-02-10
5554,42300,FIRST ST AT LAKE SHORE DR,-79.4979672997726,43.6011240133227,2,13470436,,2021-12-01
5555,42301,ALBION RD AT BANKFIELD DR,-79.5543585626047,43.7305665321016,2,13453780,,2021-12-01
5556,42302,ARROW RD AT LIDO RD,-79.5308514619221,43.7418130542705,2,13451938,,2021-12-01
5557,42303,ROYAL YORK RD AT VAN DUSEN BLVD,-79.5100264018396,43.644181210121,2,13467876,,2021-11-30
5558,42304,ALBION RD AT GOLFDOWN DR,-79.5488770544491,43.7236753719719,2,13454716,,2021-12-01
5559,42305,LODESTAR RD AT STEEPROCK DR,-79.4673433322027,43.7603235428043,2,13448970,,2023-10-05
5560,42306,YONGE ST AT CENTRE AVE,-79.4184747468804,43.7916471841884,2,13444653,,2021-12-14
5561,42307,GEOFFREY ST AT PARKSIDE DR,-79.4569864607338,43.6466487809937,2,13467459,2615,2021-12-15
5562,42308,BENSON AVE AT HENDRICK AVE,-79.4305657292191,43.6788606608978,2,13462063,,2022-04-20
5563,42309,CASTLEBAR RD AT ROYAL YORK RD,-79.5052935982332,43.6327184136244,2,13469132,,2021-11-30
5564,42310,MARIPOSA AVE AT ST CLAIR AVE W,-79.4897287066672,43.667590799064,2,13464143,,2021-12-09
5565,42311,MOUNT ROYAL AVE AT REGAL RD,-79.432922724868,43.6752942425465,2,13462706,,2021-12-09
5566,42312,BRIMLEY RD AT LOMBARDY CRES,-79.2460183442409,43.7318221424783,2,13452878,,2021-12-14
5567,42313,THE WEST MALL AT WESTSIDE DR,-79.5636034948855,43.6190131250551,2,13469917,,2021-12-14
5568,42314,DAVENPORT RD AT WYCHWOOD PARK,-79.4189845710731,43.6766553859392,2,13462439,,2021-12-15
5569,42315,EARLSDALE AVE AT ROSENEATH GNDS,-79.4360821162986,43.6859704941184,2,13460806,,2021-12-15
5570,42316,ROYAL YORK RD AT STANLEY AVE,-79.4975983268928,43.6143474560216,2,13470057,,2021-11-30
5571,42317,GEORGE ST AT SYMONS ST,-79.4935271305464,43.6078702247855,2,13470234,,2021-12-01
5572,42318,SYMONS ST AT WHEATFIELD RD,-79.4910788824185,43.6084191740699,2,13470209,,2021-12-01
5573,42320,GEORGE ST AT HILLSIDE AVE,-79.4945872464193,43.6104536352815,2,13470166,,2022-03-30
5574,42321,HILLSIDE AVE AT WHEATFIELD RD,-79.4921761085977,43.6109801060056,2,13470150,,2021-12-01
5575,42322,HILLSIDE AVE AT QUEENS AVE,-79.4909573834149,43.6112185808281,2,13470143,,2021-12-01
5576,42323,GEORGE ST AT MIMICO AVE,-79.495456579409,43.6125194366577,2,13470114,,2021-12-02
5577,42324,ELIZABETH ST AT MIMICO AVE,-79.495082804024,43.6125952131577,2,13470113,,2022-09-20
5578,42325,MIMICO AVE AT STATION RD,-79.4933648009686,43.6129379454647,2,13470101,,2024-05-23
5579,42326,MIMICO AVE AT WHEATFIELD RD,-79.4929931393021,43.613009934653,2,13470098,,2021-12-02
5580,42327,MIMICO AVE AT QUEENS AVE,-79.4918730864247,43.6132844218356,2,13470089,,2021-12-02
5581,42328,ALLEN AVE AT QUEENS AVE,-79.4915619020868,43.6126588095711,2,13470111,,2021-12-02
5582,42329,QUEENS AVE AT STANLEY AVE,-79.4926595275029,43.6149803243005,2,13470025,,2021-12-02
5583,42330,PRIMROSE AVE AT QUEENS AVE,-79.4922946046999,43.6140810586305,2,13470063,,2021-12-02
5584,42331,STANLEY AVE AT SUPERIOR AVE,-79.4911451292591,43.6152847349703,2,13470010,,2021-12-02
5585,42332,CROW TRL AT WINGARDEN CRT,-79.2267564846627,43.8119819482994,2,13442292,,2021-12-14
5586,42333,BLANTYRE AVE AT WINDSOR AVE S,-79.2796073444609,43.6772431466001,2,13461972,,2021-12-15
5587,42334,SAUNDERS ST AT WILSON AVE,-79.4169526506403,43.7408934251116,2,13451844,,2022-01-26
5588,42335,ESGORE DR AT RIDLEY BLVD,-79.4155084962228,43.7380893687997,2,13452279,,2022-01-26
5589,42336,CLYDE AVE AT OLD ORCHARD GRV,-79.4238305579828,43.7308307854747,2,13453409,,2022-02-02
5590,42337,LEDBURY ST AT OLD ORCHARD GRV,-79.4252145933219,43.7305346406763,2,13453469,,2022-02-02
5591,42338,BROOKE AVE AT ESGORE DR,-79.4145784899865,43.7343439338569,2,13452867,,2022-01-26
5592,42384,HARLEY AVE AT YONGE BLVD,-79.411871547289,43.7382052765984,2,13452263,,2022-01-26
5593,42385,AUSTIN TER AT LYNDHURST CRT,-79.4121476167684,43.6784257828723,2,13462104,,2022-02-15
5594,42386,DAVENPORT RD AT HURON ST,-79.4057590540886,43.6779679102405,2,13462179,,2021-12-15
5595,42387,LESLIE ST AT OLD CUMMER AVE,-79.3689284423451,43.7939676546273,2,13444264,,2022-03-22
5596,42388,ASHSTEAD PL & DEERFORD RD AT VAN HORNE AVE,-79.348595629531,43.7879522618433,2,13445003,,2021-12-16
5597,42389,CONNAUGHT AVE AT YONGE ST,-79.4179199851248,43.7893616858781,2,13444948,,2021-12-14
5598,42390,BIG RED AVE AT WHITE HEATHER BLVD,-79.2663562089782,43.8138704701813,2,13442219,,2022-01-25
5599,42391,DRAGOON CRES AT WHITE HEATHER BLVD,-79.2665073658837,43.8131292054567,2,13442259,,2022-01-27
5600,42404,ROBINA AVE AT VAUGHAN RD,-79.4389030705427,43.6915405021584,2,13459786,,2022-02-16
5601,42405,JESMOND AVE AT VAUGHAN RD,-79.4367499658794,43.6904208209126,2,13459974,,2022-02-16
5602,42407,VAUGHAN RD AT WINNETT AVE E,-79.4329572536607,43.6889362444674,2,13460232,,2022-02-16
5603,42408,RUSHTON RD AT VAUGHAN RD,-79.4307075562339,43.6888239348412,2,13460251,,2022-02-16
5604,42409,CHERRYWOOD AVE AT VAUGHAN RD,-79.4295197776932,43.6888145854094,2,13460249,,2022-02-15
5605,42410,BLOOR ST W AT BORDEN ST & HOWLAND AVE,-79.4086535975627,43.6656789211038,2,13464275,,2022-02-15
5606,42411,SANTE DR AT STEELES AVE W,-79.5297831193834,43.773741121844,2,14304064,,2022-01-26
5607,42412,APSLEY RD AT YONGE BLVD,-79.4129394441065,43.7391901354898,2,13452107,,2022-01-26
5608,42413,DUNSTER AVE AT YONGE BLVD,-79.4134756157628,43.7396910014575,2,13452036,,2022-01-26
5609,42416,NEWTON DR AT WILLOWDALE AVE,-79.4124132935078,43.7943308708643,2,13444306,,2021-12-14
5610,42417,CUMMER AVE AT SILVERVIEW DR,-79.4136359133723,43.787842223514,2,13445145,,2021-12-14
5611,42418,CACTUS AVE AT DREWRY AVE,-79.4313420160499,43.7840286180742,2,13445619,,2021-12-14
5612,42419,DREWRY AVE AT FAIRCHILD AVE,-79.4216874596653,43.7861690674177,2,13445363,,2022-01-25
5613,42420,HOUNSLOW AVE AT SENLAC RD,-79.4285088174185,43.7724649374754,2,13447143,,2022-01-26
5614,42421,LURGAN DR AT SENLAC RD,-79.4293779303585,43.77449069523,2,13446860,,2022-01-26
5615,42422,STANLEY AVE AT STATION RD,-79.494241158559,43.6150712662183,2,13470020,,2021-12-15
5616,42423,ALBERT AVE AT STANLEY AVE W,-79.4893917524208,43.6165562247241,2,13469974,,2021-12-15
5617,42424,BLUE GOOSE ST AT CAVELL AVE,-79.4953135068443,43.6161199261979,2,13469990,,2021-12-15
5618,42425,CAVELL AVE AT SUPERIOR AVE,-79.493797341986,43.6171910583363,2,13469949,,2021-12-15
5619,42426,BURLINGTON ST AT CAVELL AVE,-79.491232843264,43.6190541737773,2,13469867,,2021-12-15
5620,42427,GUSTAV CRES AT MAXOME AVE,-79.4006829543612,43.7887740313802,2,13444991,,2021-12-14
5621,42428,ALNESS ST AT YORK UNIVERSITY BUSWAY,-79.4721439241849,43.7711059666545,2,13447454,,2021-12-15
5622,42429,BROADWAY AVE AT HANNA RD,-79.3731254640865,43.7146817465506,2,13455738,,2022-02-24
5623,42430,BLYTHWOOD RD AT STRATHGOWAN CRES,-79.3884388411001,43.7190503472441,2,13455073,,2022-02-24
5624,42431,LAWRENCE AVE E AT ST EDMUNDS DR,-79.4007316108007,43.7254106236777,2,13454212,,2022-02-24
5625,42432,LAWRENCE AVE E AT WEYBOURNE CRES,-79.3993076112863,43.7257258617689,2,13454172,,2022-02-24
5626,42433,DINNICK CRES AT MOUNT PLEASANT RD,-79.395966204724,43.7229867793518,2,13454505,,2022-02-24
5627,42434,DAWLISH AVE AT MOUNT PLEASANT RD,-79.3953261640599,43.7213494262472,2,13454746,,2022-02-24
5628,42435,ST LEONARDS AVE AT WEYBOURNE CRES,-79.3988705579327,43.7220437149027,2,13454655,,2022-02-24
5629,42436,NICHOLSON LANE AT PRINCESS ST,-79.3664698142465,43.6502386786605,2,14036494,,2021-11-16
5630,42437,BERKELEY ST AT NICHOLSON LANE,-79.3638472179662,43.6508373080585,2,14036510,,2021-11-16
5631,42438,ANNETTE ST AT GILMOUR AVE,-79.477666968982,43.6605538119001,2,13465238,,2022-02-01
5632,42439,DUNDAS ST W AT ST JOHNS PL,-79.4757529327211,43.6655340890884,2,13464450,,2022-02-01
5633,42440,GWYNNE AVE AT KING ST W,-79.4288347719815,43.6386361918331,2,13468411,,2022-02-02
5634,42441,AVENUE RD AND ST GERMAIN AVE,-79.4182805903873,43.7289006069475,2,13453757,,2022-02-02
5635,42442,FLAMBOROUGH DR AT KEELE ST,-79.4767716563518,43.7028453246717,2,13457912,593,2022-02-01
5636,42443,ATTWELL DR AT MCLACHLAN DR,-79.58852016648,43.6933510060695,2,13459809,,2022-02-01
5637,42444,BLYTHWOOD RD AT MILDENHALL RD,-79.383225469892,43.7201223647854,2,13454902,,2022-02-02
5638,42445,LYMPSTONE AVE AT YONGE ST,-79.4018433776204,43.7234581249138,2,13454464,,2022-02-02
5639,42446,MCNAIRN AVE AT YONGE BLVD,-79.4073559258638,43.7348650238112,2,13452766,,2022-02-02
5640,42448,IAN MACDONALD BLVD E AT THE POND RD,-79.49765959174026,43.77103307184618,1,20058477,,2022-01-26
5641,42449,DAVENPORT RD AT HOWLAND AVE,-79.413367543371,43.6768072418416,2,13462407,,2021-12-15
5642,42450,CORONATION DR AT HOMESTEAD RD,-79.1775668360831,43.7636056432292,2,13447933,,2022-02-01
5643,42451,HAINFORD ST AT MANSE RD,-79.1754300637813,43.7684692743588,2,13447183,,2022-02-01
5644,42452,DRIFTWOOD AVE AT COBBLER CRES AND NISKA RD,-79.5115447004969,43.7652227567354,2,13448371,,2022-01-26
5645,42453,BLOOR ST W AT CLINTON ST,-79.4172180864183,43.6638340668632,2,13464605,,2022-02-15
5646,42454,GLEN RD AT HOWARD ST,-79.3749767852042,43.6712909835608,2,13463229,,2022-02-24
5647,42455,GARFIELD AVE AT MOUNT PLEASANT RD,-79.3837263360848,43.6879736224185,2,13460291,,2022-02-24
5648,42521,ST CLAIR AVE E AT ST COLUMBA PL,-79.3105396287079,43.7059010387532,2,13457015,,2021-12-14
5649,42522,ST CLAIR AVE E AT WESTVIEW BLVD,-79.3101275470043,43.7059993779728,2,13456996,,2021-12-14
5650,42523,ALCORN AVE AT WALKER AVE,-79.3963270531152,43.6811634659452,2,13461574,,2024-05-22
5651,42524,GRENVILLE ST & WOOD ST AT YONGE ST,-79.3834037969776,43.6621233800366,2,13464794,,2022-03-02
5652,42525,BELSIZE DR AT TULLIS DR,-79.3939673398132,43.700908669351,2,13458021,,2022-03-03
5653,42526,EGLINTON AVE E AT LILLIAN ST,-79.3941335157903,43.7076013256594,2,13456944,,2022-03-02
5654,42527,BATHURST ST AT HOUSEY ST,-79.40023500000001,43.638015,1,1147063,,2022-02-24
5655,42528,GOULDING AVE AT YONGE ST,-79.4185758844221,43.792064747033,2,13444605,,2021-12-14
5656,42529,BETHANY LEIGH DR & LONGSWORD DR AT RICHMOND PARK BLVD,-79.2619392362482,43.8136914682808,2,13442225,,2022-01-27
5657,42530,ORATOR GATE & STATESMAN SQ AT PLACENTIA BLVD,-79.2569880316923,43.8076006396753,2,13442672,,2022-03-29
5658,42532,GOLFHAVEN DR AT PAR AVE,-79.2153207638925,43.7645545804001,2,13447876,,2022-02-15
5659,42533,GLENTHORNE DR S AT WATSON ST,-79.1736784547579,43.785094748704,2,13445030,,2022-02-15
5660,42534,EASTVILLE AVE AT SLOLEY RD,-79.2360228627707,43.7192515621114,2,13454721,,2022-02-15
5661,42535,PARKVIEW AVE AT WILLOWDALE AVE,-79.4035560302015,43.7731520902449,2,13446992,,2022-01-27
5662,42536,HILLSVIEW AVE AT MEDLAND CRES & OAKMOUNT RD,-79.46497500000001,43.659835,1,30150502,,2022-02-02
5663,42537,BRIARCROFT RD AT WINDERMERE AVE,-79.4792988915843,43.6471616949018,2,13467432,,2022-01-27
5664,42538,DORSET RD AT SLOLEY RD,-79.2311895755212,43.720320600341,2,13454550,,2022-02-15
5665,42539,KENTUCKY AVE AT SKYLARK RD,-79.4966601350399,43.6628856993686,2,13464920,,2022-02-01
5666,42552,HANNA RD AT PARKHURST BLVD,-79.3697155587172,43.7096424875018,2,13456566,,2022-10-18
5667,42553,PARKHURST BLVD AT SUTHERLAND DR,-79.3661528652288,43.7103855303172,2,13456428,,2022-03-10
5668,42554,HANNA RD AT MCRAE DR,-79.3685833847037,43.7031332180316,2,13457614,,2022-03-22
5669,42555,HANNA RD AT MILLWOOD RD,-79.3697677727059,43.7049438569302,2,13457297,,2022-03-10
5670,42556,BESSBOROUGH DR AT RUMSEY RD,-79.3698652477614,43.7013476698214,2,13457917,,2022-03-10
5671,42557,FIELD AVE AT HANNA RD,-79.369778079772,43.7060690548105,2,13457113,,2022-03-10
5672,42558,HANNA RD AT SHARRON DR,-79.3694343108313,43.707751936311,2,13456869,,2022-03-10
5673,42559,GLENFOREST RD AT MOUNT PLEASANT RD,-79.3987126120828,43.731266083612,2,13453280,,2022-03-10
5674,42560,NEWARK RD AT SCARBOROUGH GOLF CLUB RD,-79.2210528104115,43.7756809876262,2,13446284,,2023-07-18
5675,42609,KIPLING AVE AT GARDINER C W KIPLING RAMP,-79.5262570766719,43.6198805064775,2,13469846,,2022-02-08
5676,42610,BRUMWELL ST AT LAWSON RD,-79.1474804502577,43.7882058699766,2,13444584,,2022-03-08
5677,42611,WOOD AVE AT LAWRENCE BAYVIEW S RAMP,-79.3818062542306,43.7268153569248,2,13453990,,2022-03-10
5678,42612,BAYVIEW AVE AT ST LEONARDS AVE,-79.3802036347488,43.7255848031466,2,13454149,,2022-03-10
5679,42613,BAYVIEW AVE AT DAWLISH AVE,-79.3797066177742,43.7246178807873,2,13454276,,2022-03-10
5680,42614,CEDRIC AVE AT VAUGHAN RD,-79.4378120885525,43.6909736332704,2,13459881,,2022-03-08
5681,42615,ATLAS AVE AT VAUGHAN RD,-79.4342018943422,43.689232003285,2,13460181,,2022-03-08
5682,42616,PINEWOOD AVE AT VAUGHAN RD,-79.4270325493852,43.6887712947532,2,13460245,,2022-03-08
5683,42617,RIDLEY BLVD AT YONGE BLVD,-79.4108425696361,43.7373026551016,2,13452389,,2022-03-10
5684,42618,EGLINTON AVE E WEST OF MIDLAND AVE,-79.2601878059723,43.73406699722,2,13452567,,2022-03-08
5685,42619,WARDEN AVE AT GATINEAU HYDRO CORRIDOR TRL,-79.2904488874682,43.734847290746,2,13452502,,2022-02-16
5686,42620,HOLLIS AVE AT WARDEN AVE,-79.2730381470711,43.6928715596965,2,13459088,360,2022-02-15
5687,42621,ZOO RD AT ZOO MEADOWVALE RD N RAMP & MEADOWVALE RD N ZOO W R,-79.17372493637941,43.8182495815661,1,103342,,2022-02-15
5688,42628,SUMMERHILL AVE AT YONGE ST,-79.3920329239436,43.6831012444181,2,13461211,,2022-03-29
5689,42629,YONGE ST AT WALKER AVE,-79.3919188610237,43.6828330866456,2,13461257,,2022-03-29
5690,42630,YONGE ST AT ALCORN AVE,-79.3916281294969,43.6821301691433,2,13461390,,2022-03-29
5691,42702,PROGRESS AVE AT ATLANTIC PACKAGING WEST OF MIDLAND AVE,-79.27493308173598,43.77245845913202,1,108009,2221,2022-02-23
5692,42706,GENERATION BLVD AT 185 GENERATION BLVD,-79.1631236544718,43.8023459672047,2,13443008,,2022-03-08
5693,42707,CORPORATE DR AT 88 CORPORATE DR,-79.24788486061007,43.78035932226532,1,12706442,,2022-02-23
5694,42882,DEWBOURNE AVE AT OLD FOREST HILL RD & VESTA DR,-79.4197939290907,43.6997466613601,2,13458234,,2022-05-19
5695,42883,OLD FOREST HILL RD AT VESTA DR,-79.4199751865264,43.699834136848,2,13458223,,2022-05-19
5696,42900,DENNIS AVE AT GUESTVILLE AVE,-79.4895236591726,43.6841268462785,2,13461272,,2022-03-22
5697,42901,KEELE ST AT TAVISTOCK RD,-79.4838765028027,43.7343721416129,2,13453010,,2022-03-22
5698,42902,ROCKCLIFFE BLVD AT ROCKCLIFFE CRT,-79.4886117496863,43.675100897389,2,14069693,,2022-03-22
5699,42903,GARNET AVE AT SHAW ST,-79.4256051062285,43.6681736341552,2,13463900,,2022-06-14
5700,42904,CODSELL AVE AT TILLPLAIN RD,-79.4607405257318,43.7538849648327,2,13449902,,2022-03-22
5701,42906,KINGSLAKE RD AT WADDINGTON CRES N,-79.345470703333,43.785300797911,2,13445333,,2022-04-19
5702,42907,BOTHAM RD AT STUART AVE & STUART CRES,-79.4132911213817,43.7547064514316,2,13449672,,2022-06-16
5703,42908,QUEEN ST E AT DAVIES AVE & EAST DON ROADWAY,-79.3533410758836,43.6580813743126,2,13465357,,2024-03-07
5704,42909,QUEEN ST E AT MUNRO ST,-79.351553353306,43.6584935068108,2,13465291,,2022-03-22
5705,42910,BALSAM AVE AT HAZEL AVE,-79.2896188795919,43.6714184253652,2,13463021,,2022-03-22
5706,42911,DUNDAS ST W AT KENNETH AVE,-79.4558324937755,43.6623888838106,2,13464911,,2022-03-22
5707,42912,BRIAR DALE BLVD AT HUNT CLUB DR,-79.2777475611963,43.6841693934021,2,13460712,,2022-03-22
5708,42913,ANNDALE RD AT WOOD GLEN RD,-79.2753893364166,43.6836532217874,2,13460807,,2022-03-22
5709,42929,EASTERN AVE AT FRONT ST E,-79.3613396945546,43.651879432754,2,13466367,,2022-03-24
5710,42930,GEORGE ST S AT WILTON ST,-79.3695569607418,43.648083032296,2,13467034,,2022-03-24
5711,42937,EAST LIBERTY ST AT WESTERN BATTERY RD,-79.4114242001549,43.6391746598914,2,14254034,,2022-04-13
5712,42938,LAKE SHORE BLVD W AT LOWER SIMCOE ST,-79.3832955571705,43.6405337442932,2,14134984,,2022-04-13
5713,42939,COMAY RD AT GULLIVER RD,-79.4789432008702,43.698706839024,2,13458539,,2022-04-12
5714,42940,ALLANHURST DR AT BOSWORTH AVE,-79.5190115643067,43.6797439519977,2,13462133,,2022-04-12
5715,42941,BALA AVE AT ERNEST DOCKRAY AVE,-79.4991881399009,43.6897643627851,2,13460243,,2022-04-12
5716,42942,CLENDENAN AVE AT MARIA ST,-79.4735769605622,43.6663347888034,2,13464312,,2022-05-12
5717,42943,CLAUDE AVE AT MERRICK ST,-79.4521688547415,43.6404745720192,2,13468240,,2022-05-12
5718,42944,HERMAN AVE AT RITCHIE AVE,-79.449476289609,43.6537329573952,2,13466275,,2022-05-12
5719,42945,HELENA AVE AT WYCHWOOD AVE,-79.422603953769,43.6799684790915,2,13461854,,2022-05-12
5720,42946,BLOOR ST W AT BERESFORD AVE E,-79.477204852952,43.6509345330308,2,13466792,,2022-05-10
5721,42947,BLOOR ST W AT TRAYMORE CRES,-79.4887660902021,43.647759249743,2,13467350,,2024-04-30
5722,42948,BLOOR ST W AT BERESFORD AVE W,-79.477642589547,43.6508396911323,2,13466803,,2022-05-10
5723,42949,BLOOR ST W AT DURIE ST E,-79.4781214855762,43.6507337837671,2,13466822,,2022-05-10
5724,42950,BLOOR ST W AT WILLARD AVE,-79.4817602109748,43.6499333191027,2,13466981,,2022-05-10
5725,42951,RUTHERGLEN RD AT SOUTHVALE DR,-79.3624206544333,43.7017086164727,2,13457836,,2022-06-16
5726,42952,ORMSKIRK AVE AT SOUTHPORT ST,-79.4745873277346,43.6399828795205,2,13468325,,2022-06-14
5727,42953,CHETTA PL AT 320 DIXON RD,-79.5510509186662,43.6969218478189,2,13459053,,2022-06-16
5728,42954,DURNESS AVE AT DURNFORD RD,-79.1507207252867,43.8002644292638,2,13443177,,2022-06-15
5729,42955,MCCOWAN RD AT 431 MCCOWAN RD,-79.2407692929313,43.7440577134936,2,14239690,,2022-06-15
5730,42956,SENTINEL RD AT SHARPECROFT  BLVD,-79.4925853317996,43.7469846546351,2,13451016,,2022-06-16
5731,42957,CHILTON RD AT DONLANDS AVE,-79.3481938798123,43.6969200450753,2,13458522,,2022-06-15
5732,42958,GENERATION BLVD AT RAINBOW RIDGE AVE,-79.1649318749923,43.804881666469,2,13442787,,2022-11-02
5733,42960,DANFORTH AVE AT EMMOTT AVE,-79.2849740464366,43.691980293462,2,13459309,,2022-06-01
5734,42961,ROYAL YORK RD AT PORTLAND ST,-79.4995847327191,43.6190943944463,2,13469875,,2022-06-01
5735,42962,BOND ST AT SHUTER ST,-79.3775989326302,43.6545814735632,2,13466000,,2022-03-29
5736,42963,JAMESON AVE AT LEOPOLD ST,-79.4366128452341,43.6387328533655,2,13468415,,2022-03-30
5737,42964,PRINCESS AVE AT WILLOWDALE AVE,-79.4024741954381,43.7706452829184,2,13447372,,2022-03-29
5738,42965,GLEN PARK AVE AT SHERMOUNT AVE,-79.4389927707775,43.7109836312802,2,13456493,,2022-03-30
5739,42966,ORIOLE PKWY AT ROSELAWN AVE,-79.4076514523412,43.7091624796996,2,13456737,,2022-03-30
5740,42967,EGLINTON AVE W AT MONTCALM AVE,-79.459678651644,43.693605569216,2,13459452,,2022-03-30
5741,42968,KING ST W AT TYNDALL AVE,-79.4291356527961,43.6385827845283,2,13468422,,2022-03-30
5742,42969,HEATHDALE RD AT HUMEWOOD DR,-79.4287829666364,43.6900712951906,2,13460012,,2022-03-30
5743,42970,BOULDERBROOK DR AT STAINES RD,-79.2248542834062,43.8329744040888,2,14642989,,2022-03-29
5744,42971,DUDLEY AVE E AT SHEPPARD AVE E,-79.4023055169293,43.7634312091338,2,13448418,,2022-03-29
5745,42972,BLACKWELL AVE AT COXWORTH CRES S & OSTERHOUT PL,-79.2196153010554,43.8031302352215,2,13443018,,2022-03-29
5746,42973,FAIRHOLME AVE AT SHERMOUNT AVE,-79.4410397641706,43.7159842850586,2,13455679,,2022-03-30
5747,42974,YORK MILLS RD AT YORK RIDGE RD,-79.4014671733959,43.7443751533737,2,13451259,,2022-03-30
5748,42986,CEDARVALE AVE AT SAVOY AVE,-79.3159527000786,43.6975250932554,2,13458347,,2022-04-06
5749,42987,DENTON AVE AT ROBINSON AVE,-79.2796621973266,43.6949194235387,2,13458716,,2022-04-06
5750,42988,DONSIDE DR AT MAYBOURNE AVE,-79.290313512657,43.7007787442399,2,13457816,,2022-04-06
5751,42989,CONROY AVE AT WESTBOURNE AVE,-79.2898544315035,43.7022635620374,2,13457568,,2022-04-06
5752,42990,ST BEDES RD AT WESTBOURNE AVE,-79.2906579342572,43.704139659939,2,13457236,,2022-04-06
5753,42991,BRACEBRIDGE AVE AT CEDARVALE AVE,-79.3162685280552,43.6982233088667,2,13458242,,2022-04-06
5754,42992,HERRON AVE AT NANCY AVE,-79.2845741635456,43.7074222721053,2,13456730,,2022-04-06
5755,42993,BERTHA AVE AT FLORENS AVE,-79.2873380456218,43.7046400422458,2,13457147,,2022-04-06
5756,42994,BESSBOROUGH DR AT CRAIG CRES & DIVADALE DR,-79.3752681634471,43.7125461254443,2,13456106,,2022-04-06
5757,42995,BROADVIEW AVE AT RIVERDALE AVE,-79.3530304496927,43.6688020024605,2,13463625,,2022-04-07
5758,42996,HEATHER RD AT GLEN WATFORD DR,-79.2768824847464,43.7890082339242,2,13444722,,2022-04-05
